,lane,x,y,yaw,width
177,1,-455.33978271484375,165.3286590576172,425.7779235839844,3.5
178,-1,-452.5476379394531,162.9932861328125,246.29385375976562,3.5
179,1,-455.7522888183594,164.40045166015625,426.2938537597656,3.5
180,-1,-452.9393005371094,162.09033203125,246.8097686767578,3.5
181,1,-456.1565246582031,163.46856689453125,426.80975341796875,3.5
182,-1,-453.3227844238281,161.1838836669922,247.32569885253906,3.5
183,1,-456.5522766113281,162.53309631347656,427.32568359375,3.5
184,-1,-453.6981201171875,160.2740020751953,247.8416290283203,3.5
185,1,-456.93963623046875,161.59410095214844,427.84161376953125,3.5
186,-1,-454.06524658203125,159.36080932617188,248.3575439453125,3.5
187,1,-457.3184814453125,160.65164184570312,428.3575439453125,3.5
188,-1,-454.4241027832031,158.44432067871094,248.87347412109375,3.5
189,1,-457.6888732910156,159.70582580566406,428.87347412109375,3.5
190,-1,-454.77471923828125,157.524658203125,249.389404296875,3.5
191,1,-458.05072021484375,158.7567138671875,429.389404296875,3.5
192,-1,-455.1170349121094,156.6018524169922,249.9053192138672,3.5
193,1,-458.4039611816406,157.8043670654297,429.90533447265625,3.5
194,-1,-455.4510498046875,155.676025390625,250.42124938964844,3.5
195,1,-458.7486572265625,156.848876953125,430.4212646484375,3.5
196,-1,-455.77667236328125,154.74720764160156,250.9371795654297,3.5
197,1,-459.084716796875,155.8903350830078,430.93719482421875,3.5
198,-1,-456.09393310546875,153.81552124023438,251.45309448242188,3.5
199,1,-459.41217041015625,154.92880249023438,431.4530944824219,3.5
200,-1,-456.4028015136719,152.88099670410156,251.96902465820312,3.5
201,1,-459.7309265136719,153.96434020996094,431.9690246582031,3.5
202,-1,-456.7032470703125,151.9437255859375,252.48497009277344,3.5
203,1,-460.04095458984375,152.9970703125,432.4849853515625,3.5
204,-1,-456.9952087402344,151.00379943847656,253.0009002685547,3.5
205,1,-460.3423156738281,152.0270538330078,433.00091552734375,3.5
206,-1,-457.2787170410156,150.06126403808594,253.51683044433594,3.5
207,1,-460.6348571777344,151.05433654785156,433.516845703125,3.5
208,-1,-457.5537109375,149.11624145507812,254.03274536132812,3.5
209,1,-460.918701171875,150.07904052734375,434.0327453613281,3.5
210,-1,-457.8202209472656,148.16876220703125,254.54867553710938,3.5
211,1,-461.1936950683594,149.10122680664062,434.5486755371094,3.5
212,-1,-458.0781555175781,147.21893310546875,255.06460571289062,3.5
213,1,-461.4599304199219,148.1209716796875,435.0646057128906,3.5
214,-1,-458.3275451660156,146.26681518554688,255.58053588867188,3.5
215,1,-461.7173156738281,147.13836669921875,435.5805358886719,3.5
216,-1,-458.568359375,145.31248474121094,256.0964660644531,3.5
217,1,-461.9658203125,146.1534881591797,436.0964660644531,3.5
218,-1,-458.800537109375,144.35601806640625,256.61236572265625,3.5
219,1,-462.2054443359375,145.16641235351562,436.61236572265625,3.5
220,-1,-459.0241394042969,143.3975067138672,257.1282958984375,3.5
221,1,-462.4361877441406,144.1772003173828,437.1282958984375,3.5
222,-1,-459.2390441894531,142.43702697753906,257.64422607421875,3.5
223,1,-462.6579895019531,143.1859588623047,437.64422607421875,3.5
224,-1,-459.4453430175781,141.4746551513672,258.16015625,3.5
225,1,-462.8708801269531,142.19276428222656,438.16015625,3.5
226,-1,-459.6429443359375,140.51043701171875,258.67608642578125,3.5
227,1,-463.0748291015625,141.19769287109375,438.67608642578125,3.5
228,-1,-459.83184814453125,139.5445098876953,259.1920166015625,3.5
229,1,-463.269775390625,140.20082092285156,439.1920166015625,3.5
230,-1,-460.0120544433594,138.576904296875,259.7079162597656,3.5
231,1,-463.4557189941406,139.20223999023438,439.7079162597656,3.5
232,-1,-460.1835632324219,137.60772705078125,260.2238464355469,3.5
233,1,-463.6327209472656,138.2020263671875,440.2238464355469,3.5
234,-1,-460.3462829589844,136.6370391845703,260.7397766113281,3.5
235,1,-463.8006896972656,137.2002410888672,440.7397766113281,3.5
236,-1,-460.5003356933594,135.66493225097656,261.2557067871094,3.5
237,1,-463.9596252441406,136.19700622558594,441.2557067871094,3.5
238,-1,-460.6455383300781,134.69146728515625,261.77166748046875,3.5
239,1,-464.1095275878906,135.1923828125,441.77166748046875,3.5
240,-1,-460.78204345703125,133.71673583984375,262.28759765625,3.5
241,1,-464.2503662109375,134.18643188476562,442.28759765625,3.5
242,-1,-460.90972900390625,132.74081420898438,262.8034973144531,3.5
243,1,-464.38214111328125,133.17926025390625,442.8034973144531,3.5
244,-1,-461.02862548828125,131.76377868652344,263.3194274902344,3.5
245,1,-464.5048828125,132.1709442138672,443.3194274902344,3.5
246,-1,-461.13873291015625,130.7857208251953,263.8353576660156,3.5
247,1,-464.61846923828125,131.1615753173828,443.8353576660156,3.5
248,-1,-461.239990234375,129.80670166015625,264.3512878417969,3.5
249,1,-464.7230224609375,130.15121459960938,444.3512878417969,3.5
250,-1,-461.3324890136719,128.8268280029297,264.8672180175781,3.5
251,1,-464.8184509277344,129.1399383544922,444.8672180175781,3.5
252,-1,-461.4161071777344,127.84613800048828,265.3831481933594,3.5
253,1,-464.9047546386719,128.1278533935547,445.3831481933594,3.5
254,-1,-461.4909362792969,126.86475372314453,265.8990478515625,3.5
255,1,-464.9819641113281,127.11504364013672,445.8990478515625,3.5
256,-1,-461.556884765625,125.88272094726562,266.41497802734375,3.5
257,1,-465.050048828125,126.10157775878906,446.41497802734375,3.5
258,-1,-461.614013671875,124.90013885498047,266.930908203125,3.5
259,1,-465.1090087890625,125.08753204345703,446.930908203125,3.5
260,-1,-461.6622619628906,123.9170913696289,267.44683837890625,3.5
261,1,-465.1587829589844,124.07300567626953,447.44683837890625,3.5
262,-1,-461.7016906738281,122.93363952636719,267.9627685546875,3.5
263,1,-465.1994934082031,123.05805969238281,447.9627685546875,3.5
264,-1,-461.73223876953125,121.94987487792969,268.47869873046875,3.5
265,1,-465.23101806640625,122.04280090332031,448.47869873046875,3.5
266,-1,-461.75396728515625,120.96587371826172,268.9945983886719,3.5
267,1,-465.25341796875,121.02729034423828,448.9945983886719,3.5
268,-1,-461.76678466796875,119.98172760009766,269.5105285644531,3.5
269,1,-465.26666259765625,120.0116195678711,449.5105285644531,3.5
270,-1,-461.770751953125,118.99748992919922,270.0264587402344,3.5
271,1,-465.270751953125,118.9958724975586,450.0264587402344,3.5
272,-1,-461.7658996582031,118.01325988769531,270.5423889160156,3.5
273,1,-465.2657165527344,117.98013305664062,450.5423889160156,3.5
274,-1,-461.75213623046875,117.02912139892578,271.058349609375,3.5
275,1,-465.25152587890625,116.96446990966797,451.058349609375,3.5
276,-1,-461.72955322265625,116.04515075683594,271.5742492675781,3.5
277,1,-465.22821044921875,115.94898986816406,451.5742492675781,3.5
278,-1,-461.69805908203125,115.06140899658203,272.0901794433594,3.5
279,1,-465.19573974609375,114.93375396728516,452.0901794433594,3.5
280,-1,-461.65771484375,114.0780029296875,272.6061096191406,3.5
281,1,-465.15411376953125,113.91885375976562,452.6061096191406,3.5
282,-1,-461.6085510253906,113.0949935913086,273.1220397949219,3.5
283,1,-465.1033630371094,112.90436553955078,453.1220397949219,3.5
284,-1,-461.550537109375,112.11245727539062,273.6379699707031,3.5
285,1,-465.04345703125,111.890380859375,453.6379699707031,3.5
286,-1,-461.4836730957031,111.1304931640625,274.1539001464844,3.5
287,1,-464.9744567871094,110.87696838378906,454.1539001464844,3.5
288,-1,-461.4079284667969,110.149169921875,274.6697998046875,3.5
289,1,-464.8963317871094,109.86422729492188,454.6697998046875,3.5
290,-1,-461.3233947753906,109.16857147216797,275.18572998046875,3.5
291,1,-464.8090515136719,108.85222625732422,455.18572998046875,3.5
292,-1,-461.23004150390625,108.18877410888672,275.70166015625,3.5
293,1,-464.71270751953125,107.84105682373047,455.70166015625,3.5
294,-1,-461.1278076171875,107.2098617553711,276.21759033203125,3.5
295,1,-464.60723876953125,106.8307876586914,456.21759033203125,3.5
296,-1,-461.016845703125,106.23189544677734,276.7335205078125,3.5
297,1,-464.49267578125,105.8215103149414,456.7335205078125,3.5
298,-1,-460.8970031738281,105.25497436523438,277.24945068359375,3.5
299,1,-464.3690490722656,104.81330871582031,457.24945068359375,3.5
300,-1,-460.7684326171875,104.2791748046875,277.7653503417969,3.5
301,1,-464.236328125,103.80625915527344,457.7653503417969,3.5
302,-1,-460.63104248046875,103.30457305908203,278.2812805175781,3.5
303,1,-464.09454345703125,102.80045318603516,458.2812805175781,3.5
304,-1,-460.4848937988281,102.33123779296875,278.7972106933594,3.5
305,1,-463.9436950683594,101.79595947265625,458.7972106933594,3.5
306,-1,-460.33001708984375,101.35926818847656,279.3131408691406,3.5
307,1,-463.78387451171875,100.79286193847656,459.3131408691406,3.5
308,-1,-460.1663513183594,100.38873291015625,279.8290710449219,3.5
309,1,-463.6149597167969,99.79124450683594,459.8290710449219,3.5
310,-1,-459.99395751953125,99.41970825195312,280.34503173828125,3.5
311,1,-463.43707275390625,98.79119873046875,460.34503173828125,3.5
312,-1,-459.8128356933594,98.4522705078125,280.8609313964844,3.5
313,1,-463.2501525878906,97.79278564453125,460.8609313964844,3.5
314,-1,-459.6230773925781,97.48651123046875,281.3768615722656,3.5
315,1,-463.0542907714844,96.79609680175781,461.3768615722656,3.5
316,-1,-459.424560546875,96.52249145507812,281.8927917480469,3.5
317,1,-462.84942626953125,95.80120849609375,461.8927917480469,3.5
318,-1,-459.2174072265625,95.560302734375,282.4087219238281,3.5
319,1,-462.6356201171875,94.80821228027344,462.4087219238281,3.5
320,-1,-459.0015563964844,94.60002136230469,282.9246520996094,3.5
321,1,-462.4128723144531,93.81718444824219,462.9246520996094,3.5
322,-1,-458.7771301269531,93.64171600341797,283.4405822753906,3.5
323,1,-462.1812438964844,92.82819366455078,463.4405822753906,3.5
324,-1,-458.5440368652344,92.68547821044922,283.95648193359375,3.5
325,1,-461.9407043457031,91.8413314819336,463.95648193359375,3.5
326,-1,-458.3023681640625,91.73136901855469,284.472412109375,3.5
327,1,-461.6912841796875,90.85667419433594,464.472412109375,3.5
328,-1,-458.0520935058594,90.77948760986328,284.98834228515625,3.5
329,1,-461.4330139160156,89.87430572509766,464.98834228515625,3.5
330,-1,-457.79327392578125,89.82988739013672,285.5042724609375,3.5
331,1,-461.1658935546875,88.89429473876953,465.5042724609375,3.5
332,-1,-457.52587890625,88.88265228271484,286.02020263671875,3.5
333,1,-460.88995361328125,87.91674041748047,466.02020263671875,3.5
334,-1,-457.25,87.93787384033203,286.5361328125,3.5
335,1,-460.605224609375,86.94170379638672,466.5361328125,3.5
336,-1,-456.96563720703125,86.99561309814453,287.0520324707031,3.5
337,1,-460.311767578125,85.96927642822266,467.0520324707031,3.5
338,-1,-456.67279052734375,86.05595397949219,287.5679626464844,3.5
339,1,-460.009521484375,84.99952697753906,467.5679626464844,3.5
340,-1,-456.3714904785156,85.11896514892578,288.0838928222656,3.5
341,1,-459.6985778808594,84.03253936767578,468.0838928222656,3.5
342,-1,-456.0617370605469,84.18473052978516,288.5998229980469,3.5
343,1,-459.3789367675781,83.0683822631836,468.5998229980469,3.5
344,-1,-455.7436218261719,83.25332641601562,289.11578369140625,3.5
345,1,-459.0506286621094,82.10714721679688,469.11578369140625,3.5
346,-1,-455.4171142578125,82.32481384277344,289.6316833496094,3.5
347,1,-458.71368408203125,81.14891052246094,469.6316833496094,3.5
348,-1,-455.082275390625,81.3992919921875,290.1476135253906,3.5
349,1,-458.36810302734375,80.19375610351562,470.1476135253906,3.5
350,-1,-454.7391052246094,80.47681427001953,290.6635437011719,3.5
351,1,-458.0139465332031,79.24173736572266,470.6635437011719,3.5
352,-1,-454.38763427734375,79.55746459960938,291.1794738769531,3.5
353,1,-457.6512451171875,78.29295349121094,471.1794738769531,3.5
354,-1,-454.0279235839844,78.64131927490234,291.6954040527344,3.5
355,1,-457.2799987792969,77.34746551513672,471.6954040527344,3.5
356,-1,-453.6599426269531,77.72845458984375,292.2113342285156,3.5
